policy_number,policy_deductible,policy_annual_premium,umbrella_limit,insured_age,incident_hour_of_the_day,collision_type,number_of_vehicles,total_claim_amount,fraud_reported
POL90157,1000,2348,50000,81,15,Front Collision,1,5565,No
POL15727,2000,875,100000,66,20,Front Collision,4,13793,No
POL16796,2000,1100,150000,35,6,Hit & Run,4,5325,No
POL38842,500,935,50000,29,23,Rollover,1,6598,No
POL16121,1000,1851,150000,53,6,Rear-End,1,4347,No
POL80433,2000,1930,50000,31,21,Rollover,5,18189,No
POL49283,500,2502,100000,70,5,Rear-End,4,3966,No
POL85685,500,2969,150000,59,9,Hit & Run,4,17234,Yes
POL31676,1000,2891,50000,35,20,Side Impact,5,12274,No
POL52488,1000,1657,100000,62,22,Rollover,2,8428,No
POL65322,1000,664,150000,31,17,Front Collision,5,3676,Yes
POL86011,1000,846,50000,31,12,Rollover,3,7342,No
POL45731,2000,1932,150000,70,23,Rollover,4,19808,No
POL94235,2000,970,150000,31,22,Rollover,1,4041,No
POL27147,2000,1742,100000,31,18,Front Collision,3,14834,No
POL38151,1000,1531,100000,67,17,Rear-End,1,15499,No
POL60033,2000,1110,150000,62,23,Hit & Run,4,6613,Yes
POL50078,2000,1286,150000,48,2,Front Collision,5,8126,Yes
POL55841,1000,2328,100000,37,11,Rear-End,3,4744,No
POL20690,500,994,100000,43,13,Front Collision,1,10160,No
POL39053,500,679,50000,45,6,Hit & Run,3,8869,No
POL58195,2000,2597,150000,31,1,Hit & Run,5,16425,Yes
POL49957,1000,2562,50000,68,0,Hit & Run,1,15343,Yes
POL15241,1000,691,150000,44,12,Side Impact,5,18522,No
POL42849,500,2953,100000,67,4,Hit & Run,3,11438,Yes
POL29970,500,1341,100000,28,15,Rear-End,1,5349,No
POL33912,500,517,100000,53,7,Side Impact,4,16875,Yes
POL65298,1000,1090,150000,40,10,Side Impact,1,11780,No
POL78490,2000,1089,50000,55,22,Rear-End,2,7243,No
POL48928,2000,1700,150000,64,7,Hit & Run,1,17988,No
POL17953,2000,2810,150000,48,3,Rollover,3,13649,Yes
POL62101,1000,1420,50000,74,5,Rollover,5,15337,No
POL75311,2000,1240,50000,64,9,Front Collision,4,18839,No
POL76751,500,726,100000,42,2,Rear-End,2,16085,Yes
POL26287,500,987,50000,74,10,Side Impact,1,1726,No
POL53531,500,2967,50000,76,10,Front Collision,2,10494,No
POL11225,2000,1636,50000,46,22,Rollover,2,2683,No
POL68187,500,2064,50000,43,22,Rear-End,3,5268,No
POL82787,1000,1329,150000,21,3,Front Collision,1,19347,Yes
POL49417,1000,1881,150000,65,12,Rollover,5,11326,No
POL11822,1000,1001,50000,56,23,Rear-End,3,13204,No
POL82484,1000,1175,50000,78,19,Rollover,1,19684,No
POL97408,2000,2583,50000,84,15,Rollover,4,6392,No
POL92181,500,1804,100000,36,12,Front Collision,3,3398,No
POL65149,1000,900,50000,33,17,Rear-End,4,18423,No
POL25431,2000,2243,100000,30,13,Rear-End,2,13092,No
POL33756,1000,529,50000,75,7,Front Collision,2,6588,No
POL87766,500,2032,150000,60,11,Hit & Run,2,15962,Yes
POL71681,2000,1010,100000,77,7,Hit & Run,3,6896,No
POL70201,500,1997,150000,39,16,Front Collision,4,12683,No
POL12252,1000,815,150000,75,5,Side Impact,4,19238,No
POL60397,1000,2328,50000,60,13,Side Impact,2,11188,No
POL63462,2000,1169,50000,28,7,Rollover,3,12990,No
POL93120,2000,1403,100000,64,1,Hit & Run,4,3589,Yes
POL23913,500,2882,150000,27,22,Hit & Run,3,10295,Yes
POL79366,1000,928,100000,22,0,Hit & Run,3,5474,Yes
POL74243,2000,1756,100000,57,14,Rollover,3,12223,No
POL78697,2000,1684,150000,38,16,Hit & Run,4,14603,No
POL50811,1000,2298,50000,78,10,Rollover,1,11906,No
POL56179,2000,2916,50000,46,8,Hit & Run,1,9131,No
POL96265,2000,1187,50000,48,19,Hit & Run,3,11248,No
POL32658,2000,2981,50000,49,13,Hit & Run,2,10078,No
POL95572,2000,1478,50000,57,16,Rollover,3,8348,No
POL58838,1000,1938,100000,68,1,Rear-End,2,18984,No
POL95408,2000,1783,100000,41,12,Rear-End,1,14059,No
POL89569,500,1461,150000,27,21,Rollover,5,10229,No
POL24334,2000,2268,150000,81,23,Rollover,1,1516,No
POL51193,2000,1410,150000,38,14,Front Collision,4,14287,No
POL50457,1000,805,50000,70,22,Hit & Run,2,2327,No
POL45036,500,1179,150000,23,6,Hit & Run,2,17495,Yes
POL70551,1000,2813,150000,50,2,Side Impact,4,19103,Yes
POL77396,500,2782,100000,33,13,Rear-End,1,10568,No
POL64016,2000,711,150000,33,15,Rollover,1,13550,No
POL65907,500,1768,150000,79,14,Rear-End,1,3220,No
POL75175,1000,669,150000,67,8,Side Impact,3,12645,No
POL93999,2000,2183,150000,47,22,Rollover,5,2883,No
POL35153,500,1164,150000,27,4,Rear-End,5,5454,No
POL54557,1000,1072,50000,21,12,Rollover,3,18550,No
POL62849,2000,2641,150000,72,17,Rollover,1,11288,No
POL61331,1000,2351,100000,26,13,Hit & Run,3,12190,No
POL98259,2000,1014,50000,31,11,Rollover,3,9082,No
POL13418,1000,1159,150000,82,12,Hit & Run,2,4337,No
POL53297,1000,2192,50000,23,13,Side Impact,5,13630,No
POL73149,2000,2753,100000,18,22,Hit & Run,1,15688,Yes
POL52945,500,954,50000,83,11,Rear-End,1,6784,No
POL51504,2000,1020,100000,60,2,Hit & Run,2,18325,Yes
POL62491,1000,597,100000,52,13,Rollover,5,18091,No
POL15715,2000,582,150000,24,13,Rear-End,1,7769,No
POL33877,2000,2422,50000,27,13,Hit & Run,1,15086,No
POL81193,1000,1496,50000,57,17,Front Collision,3,17528,No
POL35803,1000,1394,50000,39,7,Rollover,3,15556,No
POL70522,1000,2740,50000,44,18,Rollover,1,8755,No
POL29423,500,1176,50000,18,8,Side Impact,2,8571,No
POL16221,2000,1231,100000,70,8,Front Collision,4,17733,No
POL86453,500,2517,50000,75,23,Front Collision,2,3330,No
POL49847,500,607,50000,22,1,Rollover,4,11341,No
POL69327,1000,1030,100000,29,19,Rollover,5,11913,No
POL34224,2000,2747,150000,48,17,Rollover,3,18929,No
POL89034,500,1754,150000,23,22,Front Collision,4,12765,No
POL82656,1000,1977,50000,33,14,Rollover,3,2876,No
POL91925,500,854,150000,66,6,Hit & Run,3,12197,No
POL19794,2000,929,50000,46,9,Rear-End,5,5363,No
POL13198,2000,2049,100000,83,23,Front Collision,4,9550,No
POL55508,2000,1202,50000,49,14,Rollover,1,10683,No
POL57476,500,2465,50000,51,15,Front Collision,2,14053,No
POL35105,2000,2781,150000,34,3,Side Impact,3,19096,Yes
POL63027,2000,2830,150000,37,16,Side Impact,2,11160,No
POL12645,1000,2858,50000,33,8,Rear-End,5,3436,No
POL25932,1000,636,100000,35,14,Front Collision,4,2206,No
POL19033,1000,2761,50000,81,6,Rollover,2,14108,No
POL56874,500,565,150000,66,9,Hit & Run,1,12547,No
POL40243,500,1040,100000,27,23,Rollover,5,17416,Yes
POL56267,500,2485,50000,23,23,Rear-End,3,11909,No
POL97482,500,1136,150000,28,10,Rollover,2,9781,No
POL69029,2000,2323,150000,27,4,Rollover,1,14767,No
POL34266,1000,2887,100000,65,5,Hit & Run,4,1148,Yes
POL68213,1000,2826,50000,38,22,Rollover,4,10251,No
POL39384,1000,1344,150000,85,12,Front Collision,1,17046,No
POL31827,2000,1368,50000,68,7,Side Impact,5,10525,No
POL78536,1000,1895,150000,35,0,Side Impact,1,12342,No
POL46026,500,1094,100000,76,15,Front Collision,4,9099,No
POL95151,1000,2861,150000,62,7,Front Collision,3,14321,No
POL40699,1000,2520,150000,30,5,Rear-End,5,11368,Yes
POL35292,500,2393,50000,71,22,Hit & Run,4,6894,No
POL15953,500,2538,50000,74,7,Side Impact,4,15185,Yes
POL36276,500,2419,150000,49,22,Side Impact,4,4795,No
POL24629,500,1178,50000,65,6,Side Impact,1,12736,No
POL84274,1000,1035,100000,47,21,Hit & Run,5,2600,No
POL57937,500,2480,100000,20,19,Rollover,1,1147,No
POL83946,500,2055,150000,26,12,Front Collision,4,9272,No
POL16428,500,2450,100000,56,2,Side Impact,3,3174,No
POL54781,1000,2322,100000,32,5,Front Collision,1,19479,No
POL18724,500,2397,50000,62,8,Rear-End,5,5836,No
POL33506,500,1059,50000,81,7,Front Collision,2,12254,No
POL88656,500,623,150000,74,1,Rollover,5,13194,No
POL39574,2000,1032,150000,39,0,Front Collision,4,2291,No
POL83332,1000,1641,100000,22,18,Rollover,5,1817,No
POL66730,500,2765,50000,26,20,Side Impact,4,19402,Yes
POL11752,1000,2916,150000,44,11,Hit & Run,2,16043,No
POL38192,500,2137,50000,34,9,Rollover,4,13417,No
POL70530,1000,1047,100000,84,8,Rollover,1,3782,No
POL76112,500,2485,100000,19,2,Rear-End,2,15028,Yes
POL35871,500,2829,50000,27,11,Rollover,2,8044,No
POL29117,2000,1769,50000,31,4,Side Impact,1,10323,No
POL41076,2000,1515,150000,20,8,Hit & Run,5,4827,No
POL68310,500,2662,100000,74,7,Rollover,4,1562,Yes
POL27195,1000,2914,100000,37,21,Rollover,4,19225,No
POL34783,1000,1580,50000,64,6,Rollover,5,17146,No
POL92392,2000,1756,150000,70,21,Rollover,3,14217,No
POL54746,1000,2461,150000,81,15,Rear-End,5,3155,No
POL26831,500,624,50000,51,2,Side Impact,4,2027,No
POL60786,2000,2483,100000,76,6,Rollover,2,12754,Yes
POL10599,1000,1361,150000,32,20,Front Collision,3,18977,No
POL44436,1000,1869,100000,65,23,Rear-End,3,14413,Yes
POL57988,1000,616,50000,31,8,Rear-End,4,11137,No
POL34514,1000,1646,150000,48,6,Rear-End,4,5012,No
POL25090,2000,1711,150000,36,20,Hit & Run,2,1603,No
POL93132,500,2732,50000,69,21,Rollover,3,16598,Yes
POL54148,1000,1511,150000,43,20,Hit & Run,5,7381,No
POL73553,500,1774,150000,84,20,Front Collision,5,17153,Yes
POL36173,500,1111,150000,55,10,Rear-End,1,6493,No
POL67866,500,757,100000,57,15,Rollover,5,6918,No
POL54139,500,1549,100000,65,19,Rollover,4,19303,No
POL92220,500,1752,150000,62,8,Rear-End,4,9441,No
POL38832,500,1636,100000,72,21,Rear-End,5,11270,No
POL54583,2000,512,150000,23,7,Rollover,4,10015,No
POL56935,500,2998,100000,37,9,Rear-End,3,7993,No
POL87001,500,581,150000,82,0,Side Impact,1,2534,No
POL80699,1000,1400,100000,26,13,Rear-End,2,17833,No
POL78280,1000,1109,50000,73,5,Hit & Run,1,5396,No
POL96823,2000,1083,100000,48,17,Rear-End,1,19780,No
POL12450,1000,2269,50000,81,21,Rollover,2,9536,No
POL59642,500,1208,100000,65,6,Front Collision,3,2687,No
POL77830,1000,1661,50000,35,11,Side Impact,1,2422,No
POL94985,500,2943,150000,29,1,Hit & Run,1,11285,Yes
POL37149,2000,1399,150000,23,13,Rear-End,4,15106,No
POL30890,500,1931,150000,64,16,Rollover,4,6650,No
POL70610,1000,630,50000,19,23,Rear-End,3,14228,No
POL71766,500,1437,150000,85,9,Rear-End,2,5134,No
POL87174,500,1618,100000,73,23,Front Collision,5,4037,No
POL48312,1000,647,150000,46,21,Hit & Run,2,18802,Yes
POL16862,1000,2066,100000,26,9,Rollover,2,16959,No
POL50131,2000,1271,150000,71,21,Rollover,2,6951,No
POL92201,500,1545,50000,29,13,Rollover,2,14286,No
POL39929,2000,2490,150000,18,6,Side Impact,5,4520,No
POL27531,1000,796,50000,60,9,Rear-End,3,6982,No
POL68823,2000,918,100000,44,22,Rollover,4,13605,No
POL12677,2000,2374,50000,37,0,Rollover,3,18577,No
POL74306,1000,2280,150000,57,6,Front Collision,2,3482,No
POL26873,2000,1437,50000,47,14,Hit & Run,3,13201,No
POL44751,500,1576,150000,24,14,Rollover,2,12548,No
POL20559,500,2765,50000,75,16,Side Impact,4,14180,No
POL55330,1000,1092,50000,79,6,Front Collision,2,8843,No
POL10092,500,923,50000,55,15,Hit & Run,5,16500,Yes
POL44551,2000,1391,100000,72,16,Rollover,2,9403,No
POL36264,2000,1535,100000,19,16,Hit & Run,4,7764,No
POL62980,500,946,50000,74,11,Rollover,5,14341,No
POL45937,2000,1782,150000,19,10,Front Collision,5,8848,Yes
POL90191,1000,2385,50000,39,23,Side Impact,2,8655,No
POL59056,2000,570,50000,65,12,Rear-End,4,18288,No
POL79837,500,999,100000,22,11,Rear-End,1,11857,No
POL67380,2000,1773,50000,70,11,Hit & Run,2,9334,No
POL17786,500,1346,150000,61,0,Hit & Run,1,5429,Yes
POL31717,2000,2992,150000,82,4,Side Impact,2,8882,No
POL38815,1000,2345,100000,20,21,Rear-End,2,5901,No
POL61772,2000,2787,150000,31,12,Side Impact,5,8731,No
POL70436,2000,1646,100000,59,9,Front Collision,3,4764,No
POL21613,1000,1319,150000,73,18,Hit & Run,5,12823,No
POL21625,2000,1730,150000,18,4,Rear-End,5,1600,No
POL41751,500,2714,100000,25,2,Rollover,3,3234,Yes
POL64496,1000,1164,50000,45,10,Rear-End,3,4710,No
POL58350,1000,2817,50000,32,3,Hit & Run,4,5758,Yes
POL84249,500,2737,100000,33,19,Rollover,1,15894,No
POL56605,2000,1858,100000,22,3,Front Collision,4,3515,No
POL28433,500,2066,50000,30,4,Side Impact,5,13909,No
POL34263,2000,846,50000,20,19,Front Collision,1,4190,No
POL14125,1000,2958,150000,76,22,Front Collision,5,8680,No
POL23350,500,1537,100000,33,9,Rear-End,3,9103,No
POL48528,500,922,50000,81,4,Hit & Run,2,6264,Yes
POL76395,1000,1091,100000,83,19,Rollover,2,5915,No
POL67975,2000,1912,100000,58,8,Front Collision,2,2013,No
POL54961,2000,2899,50000,26,10,Side Impact,2,15073,No
POL22583,2000,2484,50000,35,21,Rollover,2,14662,No
POL74132,2000,2860,50000,36,8,Rear-End,4,17393,No
POL17616,1000,1131,100000,79,6,Hit & Run,3,19057,No
POL86548,500,586,50000,29,15,Rear-End,5,18888,No
POL82309,500,2420,150000,79,11,Hit & Run,5,1961,No
POL39848,1000,1406,50000,70,7,Hit & Run,5,7440,No
POL90322,2000,1985,100000,37,17,Front Collision,1,12499,No
POL46801,2000,2759,150000,27,13,Hit & Run,4,1064,Yes
POL57819,2000,2652,50000,62,12,Front Collision,4,8706,No
POL60246,500,1062,50000,21,17,Rollover,3,19217,Yes
POL30446,2000,2344,150000,47,23,Hit & Run,5,8165,Yes
POL47742,500,2409,150000,40,14,Side Impact,2,9798,Yes
POL36385,1000,2406,150000,78,12,Rear-End,2,9767,No
POL18596,500,2053,50000,24,15,Rear-End,4,3414,No
POL42989,500,1575,150000,21,2,Hit & Run,2,9459,Yes
POL99091,500,2860,50000,76,20,Rollover,2,2768,No
POL85286,1000,2254,100000,68,9,Front Collision,4,12468,No
POL17135,1000,2317,100000,42,18,Hit & Run,2,11802,No
POL40404,2000,1419,150000,50,1,Hit & Run,5,3441,Yes
POL20116,2000,1688,150000,59,17,Hit & Run,3,9546,No
POL46599,1000,2529,100000,47,3,Hit & Run,4,5415,Yes
POL34942,2000,1925,100000,24,6,Front Collision,1,5756,No
POL29569,1000,2982,100000,30,17,Rollover,3,13994,No
POL26019,2000,2937,150000,65,20,Rollover,5,2556,No
POL31301,1000,1349,100000,45,18,Rear-End,2,10916,No
POL24463,1000,2201,150000,78,21,Side Impact,3,17308,No
POL79979,1000,752,100000,69,13,Rear-End,5,6950,No
POL30062,1000,805,100000,84,12,Side Impact,3,7883,No
POL79447,2000,1345,50000,67,21,Rollover,1,17790,No
POL20813,500,1092,100000,35,17,Front Collision,4,7098,No
POL26020,500,1804,100000,83,15,Hit & Run,5,6932,No
POL44415,500,2858,150000,52,14,Rear-End,2,1472,No
POL84559,1000,737,100000,21,20,Hit & Run,1,18098,Yes
POL95616,500,1002,100000,41,12,Rear-End,1,3945,No
POL19426,1000,2450,50000,54,8,Side Impact,4,4973,No
POL78199,1000,1595,100000,62,21,Side Impact,4,19143,No
POL84071,1000,1431,100000,50,1,Side Impact,2,5933,No
POL92847,1000,2341,150000,78,22,Side Impact,4,11138,No
POL74645,2000,1127,150000,27,6,Front Collision,5,16030,No
POL12214,2000,2932,100000,39,6,Rear-End,1,4592,No
POL57875,500,607,150000,27,12,Side Impact,2,8909,No
POL18697,500,974,150000,70,14,Side Impact,3,4181,No
POL42362,2000,1584,50000,63,14,Hit & Run,2,11086,No
POL39079,2000,976,100000,77,13,Rear-End,3,9158,No
POL59423,500,1439,100000,84,8,Side Impact,2,19820,No
POL58785,2000,896,150000,24,0,Rear-End,4,15522,No
POL19265,500,544,100000,56,4,Rollover,5,4513,No
POL16072,2000,1225,100000,39,6,Hit & Run,2,11477,No
POL22550,2000,1168,50000,33,1,Hit & Run,5,18858,Yes
POL69662,1000,1123,150000,46,14,Side Impact,3,19859,No
POL99857,500,1682,150000,28,22,Side Impact,2,12302,No
POL90463,1000,2674,50000,29,22,Front Collision,1,17218,No
POL59050,1000,2459,100000,68,13,Rollover,4,6205,No
POL38176,500,2432,100000,33,18,Rear-End,5,9137,No
POL78169,1000,2835,50000,25,13,Side Impact,3,13725,Yes
POL42825,2000,2266,150000,43,2,Front Collision,5,4897,No
POL80866,500,1438,50000,73,7,Front Collision,3,19835,No
POL76212,500,2452,50000,50,21,Rollover,5,5401,No
POL83305,500,1297,50000,69,8,Front Collision,2,3565,No
POL76199,500,1575,150000,18,4,Rollover,3,17254,Yes
POL80243,500,2725,150000,75,9,Rollover,3,8622,No
POL62872,1000,635,150000,23,1,Front Collision,1,19247,No
POL53324,2000,904,100000,60,6,Front Collision,2,7657,No
POL57433,500,1193,100000,28,0,Rear-End,5,19533,Yes
POL81095,500,2673,50000,69,12,Side Impact,2,4204,No
POL87050,500,1287,150000,84,23,Hit & Run,1,4966,Yes
POL86386,500,668,100000,18,23,Rollover,1,12281,Yes
POL82908,1000,509,150000,28,21,Rear-End,2,7954,No
POL95568,500,2817,50000,62,7,Side Impact,5,4045,No
POL15779,2000,624,100000,51,2,Side Impact,5,10134,No
POL63093,1000,2615,50000,52,8,Front Collision,5,7131,No
POL90615,500,2831,150000,33,2,Front Collision,3,10903,Yes
POL36998,2000,1091,100000,74,20,Side Impact,5,11800,No
POL92446,2000,993,50000,69,17,Side Impact,1,4121,No
POL69414,1000,2101,50000,61,7,Front Collision,5,1500,No
POL47434,500,2794,150000,18,6,Side Impact,5,2535,No
POL78015,500,968,50000,69,18,Hit & Run,4,12200,No
POL77701,2000,2823,150000,46,7,Side Impact,2,14849,No
POL28427,1000,1364,150000,20,21,Rear-End,1,2471,No
POL25462,500,2805,150000,30,11,Hit & Run,1,18335,Yes
POL95712,1000,2132,100000,41,10,Side Impact,1,6482,No
POL13591,500,2593,50000,44,11,Front Collision,4,18154,Yes
POL18075,2000,1877,100000,58,15,Rear-End,3,8083,No
POL48962,500,1593,50000,66,13,Hit & Run,5,5894,No
POL96610,1000,2220,150000,85,9,Rear-End,5,7088,No
POL45897,500,1290,50000,40,8,Side Impact,1,15197,No
POL31500,500,654,150000,43,8,Rear-End,2,14517,No
POL88880,2000,2602,100000,54,17,Front Collision,3,10708,No
POL73716,2000,2943,50000,41,17,Rear-End,2,18810,No
POL12644,500,2689,150000,52,1,Side Impact,2,18611,Yes
POL19656,1000,1231,100000,32,9,Front Collision,1,15993,No
POL78677,2000,1845,150000,57,12,Side Impact,3,16909,No
POL41619,500,874,150000,76,15,Side Impact,2,7519,No
POL71916,2000,1856,100000,62,10,Side Impact,1,4925,No
POL73663,500,2014,100000,47,11,Rear-End,5,16367,No
POL16553,500,1163,150000,23,5,Rear-End,1,15334,No
POL56223,1000,720,50000,58,18,Rear-End,5,3692,No
POL65226,2000,1345,50000,48,1,Rollover,3,15301,No
POL29203,1000,754,100000,59,22,Rear-End,4,1166,No
POL39906,500,2741,50000,33,3,Side Impact,2,17664,Yes
POL55513,2000,1784,150000,34,14,Rear-End,4,9107,No
POL95043,2000,2781,150000,47,1,Rear-End,3,5704,Yes
POL24345,1000,1499,50000,76,9,Front Collision,1,11233,No
POL41305,500,1514,50000,78,20,Hit & Run,5,7819,No
POL18166,1000,2581,100000,57,21,Rear-End,2,1611,No
POL11535,500,1144,50000,42,23,Rollover,4,8043,Yes
POL63311,2000,1077,150000,43,18,Rear-End,5,6508,No
POL34552,500,1271,150000,69,6,Rear-End,4,2470,No
POL85799,2000,1427,50000,33,23,Rollover,2,18755,No
POL95512,500,1594,150000,24,7,Hit & Run,4,11864,No
POL57147,1000,1834,150000,47,2,Rollover,2,5996,No
POL48325,1000,1991,150000,82,12,Rear-End,1,4391,No
POL35147,1000,2541,150000,42,4,Side Impact,3,5573,Yes
POL58188,2000,1211,150000,70,0,Hit & Run,5,19466,No
POL35600,2000,1468,50000,80,19,Rollover,4,2864,No
POL54357,2000,1659,50000,77,18,Side Impact,5,12857,No
POL94708,2000,1869,150000,39,23,Side Impact,2,10655,No
POL97616,500,2218,100000,21,11,Rollover,3,14294,No
POL45024,500,2587,150000,20,2,Side Impact,3,15524,Yes
POL62908,2000,1747,100000,56,11,Rear-End,2,19154,No
POL70365,2000,521,50000,49,4,Rear-End,1,3201,No
POL99483,2000,2348,100000,53,18,Rollover,4,10024,No
POL93530,2000,1579,100000,78,23,Rollover,3,5575,No
POL73261,2000,1859,150000,31,9,Hit & Run,2,5046,No
POL93563,500,850,150000,45,17,Rear-End,1,17018,No
POL77875,2000,2403,50000,51,9,Rear-End,3,2750,No
POL85716,1000,2108,150000,52,7,Side Impact,2,15018,No
POL26710,2000,2371,150000,26,2,Hit & Run,5,4102,Yes
POL67802,1000,748,150000,61,8,Rear-End,1,2176,No
POL61968,500,885,100000,22,8,Rear-End,4,1148,No
POL91058,1000,963,100000,75,0,Rear-End,3,12919,Yes
POL32534,500,2374,100000,60,11,Front Collision,4,5846,No
POL73506,2000,669,100000,43,11,Hit & Run,5,18384,No
POL50045,500,2292,150000,21,13,Rear-End,4,4711,No
POL71096,1000,2397,50000,36,2,Side Impact,1,6433,No
POL70642,1000,2943,50000,63,10,Rear-End,2,15717,No
POL59338,1000,1980,150000,74,5,Hit & Run,5,3824,No
POL94355,2000,2729,150000,78,8,Front Collision,5,11578,No
POL56150,1000,2474,100000,57,13,Rollover,3,11041,No
POL21653,1000,1350,100000,78,16,Side Impact,3,16325,No
POL39250,1000,1593,150000,83,17,Hit & Run,3,16228,No
POL92056,1000,956,100000,80,21,Rollover,3,10224,No
POL22099,1000,2630,50000,43,15,Hit & Run,1,6314,No
POL33692,1000,2682,50000,61,19,Side Impact,1,8118,No
POL28503,1000,2216,50000,41,3,Hit & Run,4,8858,Yes
POL52458,2000,2015,150000,42,18,Rollover,5,8702,No
POL28051,1000,2958,100000,36,20,Front Collision,5,17135,No
POL25661,1000,2545,150000,75,1,Front Collision,5,18315,Yes
POL47300,2000,1766,50000,18,22,Front Collision,2,14950,No
POL24854,500,2692,100000,46,23,Rear-End,4,2171,Yes
POL92359,1000,2749,100000,50,21,Front Collision,5,2798,No
POL70756,2000,2898,100000,52,12,Front Collision,1,13161,No
POL12806,1000,531,100000,82,0,Side Impact,4,13374,No
POL88192,2000,2188,100000,66,11,Front Collision,1,10927,No
POL53924,1000,2225,150000,71,18,Rollover,5,17393,No
POL33702,2000,819,100000,45,17,Rollover,1,15002,No
POL79715,500,2083,150000,72,22,Hit & Run,2,7143,Yes
POL15965,1000,1671,50000,55,3,Rear-End,5,8668,Yes
POL81174,2000,1942,100000,26,4,Front Collision,3,16010,No
POL30808,500,1584,100000,38,10,Side Impact,3,2274,No
POL97227,500,1035,100000,18,13,Hit & Run,4,4669,No
POL87508,2000,891,50000,18,16,Rollover,3,17790,No
POL55646,1000,1050,150000,23,21,Side Impact,1,19967,No
POL65644,500,1761,50000,65,19,Front Collision,1,9259,No
POL40666,500,832,150000,70,1,Front Collision,3,1155,No
POL23677,1000,1915,150000,37,18,Side Impact,3,4698,No
POL10010,2000,2479,100000,23,0,Rear-End,2,16727,No
POL14747,500,2759,150000,31,4,Side Impact,5,2205,Yes
POL45001,500,568,50000,35,12,Front Collision,3,18097,Yes
POL61952,1000,2672,50000,37,11,Side Impact,5,11444,No
POL61301,500,522,50000,79,11,Side Impact,1,13202,No
POL24421,500,2652,100000,64,6,Side Impact,5,2742,No
POL17550,1000,2785,150000,44,22,Hit & Run,2,16812,No
POL21977,2000,2570,50000,35,6,Side Impact,2,6885,No
POL89751,2000,2182,100000,49,10,Rollover,4,7667,No
POL60118,500,2018,100000,29,0,Front Collision,1,15025,Yes
POL49322,2000,2355,150000,28,22,Hit & Run,5,9911,No
POL41890,2000,2875,100000,51,16,Hit & Run,1,3751,No
POL55680,1000,1119,150000,59,6,Hit & Run,3,15876,No
POL96172,500,694,150000,47,11,Side Impact,5,12002,No
POL37503,500,600,100000,41,0,Rear-End,5,2360,No
POL80811,500,1755,50000,50,11,Hit & Run,5,12710,No
POL86373,2000,589,100000,64,7,Rollover,5,8796,No
POL65686,500,1098,150000,68,4,Front Collision,1,10831,No
POL21506,1000,1923,50000,29,9,Rear-End,5,9016,No
POL88354,1000,1823,50000,79,0,Rollover,3,14276,No
POL57295,2000,2118,150000,41,23,Rear-End,3,17114,No
